Open,High,Low,Close,Volume,TradingDate
14600.0,15000.0,14100.0,14950.0,1305700,2022-06-21
15400.0,15500.0,15100.0,15350.0,758700,2022-06-22
15300.0,15300.0,14700.0,15300.0,699800,2022-06-23
15350.0,15500.0,15250.0,15250.0,808200,2022-06-24
15600.0,16300.0,15300.0,16300.0,1801300,2022-06-27
16500.0,17100.0,16500.0,16500.0,1459000,2022-06-28
16250.0,16250.0,15800.0,16050.0,904700,2022-06-29
15800.0,16000.0,15500.0,15500.0,1210300,2022-06-30
15500.0,15800.0,15100.0,15600.0,1089900,2022-07-01
15900.0,16100.0,15700.0,15750.0,755100,2022-07-04
15800.0,16000.0,15450.0,15450.0,697100,2022-07-05
15450.0,16050.0,15200.0,15600.0,967600,2022-07-06
15600.0,15800.0,15450.0,15650.0,632400,2022-07-07
15800.0,16450.0,15750.0,16350.0,1608100,2022-07-08
16400.0,16800.0,16000.0,16300.0,1210300,2022-07-11
16250.0,16450.0,16200.0,16350.0,899000,2022-07-12
16800.0,16850.0,16400.0,16450.0,1650800,2022-07-13
16400.0,16500.0,16100.0,16450.0,970700,2022-07-14
16450.0,16700.0,16400.0,16400.0,1058000,2022-07-15
16600.0,16800.0,16300.0,16400.0,1036900,2022-07-18
16400.0,16450.0,16250.0,16400.0,541700,2022-07-19
16550.0,16650.0,16500.0,16600.0,1263300,2022-07-20
16600.0,16600.0,16400.0,16450.0,742600,2022-07-21
16450.0,16750.0,16450.0,16600.0,1223300,2022-07-22
16600.0,16600.0,16300.0,16350.0,643500,2022-07-25
16300.0,16400.0,16150.0,16200.0,609500,2022-07-26
16100.0,16100.0,15600.0,15950.0,1119900,2022-07-27
16100.0,16300.0,15950.0,16100.0,740200,2022-07-28
16100.0,16700.0,16100.0,16500.0,1593500,2022-07-29
16600.0,17000.0,16600.0,16950.0,2317100,2022-08-01
17100.0,17150.0,16700.0,16950.0,1573600,2022-08-02
16700.0,17550.0,16600.0,17050.0,1780800,2022-08-03
17100.0,17400.0,17000.0,17100.0,1449300,2022-08-04
17200.0,17950.0,17200.0,17800.0,2785500,2022-08-05
17800.0,17850.0,17500.0,17600.0,1350600,2022-08-08
17600.0,17600.0,17300.0,17550.0,1223300,2022-08-09
17550.0,18500.0,17350.0,18100.0,2060500,2022-08-10
18400.0,18400.0,17800.0,17800.0,1928100,2022-08-11
17750.0,17950.0,17550.0,17850.0,825500,2022-08-12
18000.0,18050.0,17600.0,17650.0,1310500,2022-08-15
17650.0,17900.0,17600.0,17700.0,968900,2022-08-16
17800.0,17800.0,17350.0,17350.0,1411900,2022-08-17
17350.0,17750.0,17300.0,17350.0,1206100,2022-08-18
17350.0,17550.0,17250.0,17400.0,832800,2022-08-19
17400.0,17550.0,17300.0,17400.0,841000,2022-08-22
17350.0,17900.0,17300.0,17450.0,1203000,2022-08-23
17600.0,18000.0,17500.0,17900.0,2044000,2022-08-24
17900.0,18150.0,17800.0,17900.0,940500,2022-08-25
17900.0,18000.0,17600.0,17650.0,1130600,2022-08-26
17300.0,17500.0,16850.0,17050.0,1772000,2022-08-29
17050.0,17350.0,17000.0,17100.0,1014000,2022-08-30
17100.0,17300.0,17000.0,17250.0,412100,2022-08-31
17200.0,17200.0,17000.0,17000.0,958500,2022-09-05
17000.0,17100.0,16850.0,16850.0,876100,2022-09-06
16700.0,16950.0,16250.0,16250.0,1159300,2022-09-07
16100.0,16250.0,15150.0,15150.0,4808000,2022-09-08
14550.0,15000.0,14450.0,14850.0,3956200,2022-09-09
14850.0,15400.0,14650.0,14650.0,2214421,2022-09-12
14550.0,14950.0,14500.0,14800.0,1033300,2022-09-13
14600.0,14800.0,14550.0,14750.0,960900,2022-09-14
15200.0,15350.0,15100.0,15150.0,1440500,2022-09-15
15300.0,15300.0,14800.0,14850.0,867500,2022-09-16
14750.0,14850.0,14500.0,14550.0,845700,2022-09-19
14650.0,14950.0,14600.0,14950.0,916800,2022-09-20
14900.0,14900.0,14500.0,14650.0,995200,2022-09-21
14600.0,14850.0,14500.0,14800.0,617700,2022-09-22
14800.0,14850.0,14600.0,14600.0,521000,2022-09-23
14600.0,14650.0,14100.0,14250.0,1365000,2022-09-26
14100.0,14400.0,14050.0,14050.0,645700,2022-09-27
14050.0,14150.0,13650.0,13650.0,899690,2022-09-28
13650.0,13900.0,13600.0,13600.0,555418,2022-09-29
13500.0,13600.0,12800.0,13350.0,1111982,2022-09-30
13250.0,13350.0,12500.0,12500.0,891783,2022-10-03
12500.0,13000.0,12350.0,12400.0,776155,2022-10-04
12550.0,12750.0,12500.0,12600.0,608804,2022-10-05
12700.0,12800.0,12200.0,12200.0,634183,2022-10-06
12000.0,12200.0,11350.0,11350.0,1817832,2022-10-07
11100.0,11350.0,10800.0,11250.0,890994,2022-10-10
11250.0,11450.0,11000.0,11000.0,625734,2022-10-11
11100.0,11550.0,11100.0,11400.0,693778,2022-10-12
11400.0,11800.0,11400.0,11600.0,423397,2022-10-13
11700.0,11800.0,11500.0,11650.0,630970,2022-10-14
11650.0,11700.0,11300.0,11450.0,411195,2022-10-17
11600.0,11750.0,11450.0,11650.0,573404,2022-10-18
11800.0,11900.0,11600.0,11800.0,709115,2022-10-19
11800.0,11800.0,11600.0,11700.0,454203,2022-10-20
11600.0,11700.0,11100.0,11150.0,731162,2022-10-21
11150.0,11250.0,10450.0,10550.0,841029,2022-10-24
